match_id,player_id,team_id,minutes_played,goals,assists,yellow_cards,red_cards,rating
M0131,RON,COR,62,0,0,0,0,9.7
M0131,ROM,COR,18,0,0,0,0,8.4
M0131,RDG,COR,13,0,0,0,0,8.5
M0133,CAF,PAL,50,0,0,0,0,8.3
M0133,RIV,PAL,90,0,1,1,0,6.1
M0133,RCA,PAL,64,0,0,0,0,6.4
M0135,PED,ATH,57,0,0,0,0,8.9
M0135,CAL,ATH,11,0,1,0,0,8.3
M0135,EVE,ATH,59,2,0,0,0,7.1
M0136,RDG,COR,73,0,0,0,0,7.7
M0136,ROM,COR,55,0,0,0,0,6.6
M0136,RON,COR,18,0,0,0,0,5.9
M0136,MIL,INT,82,0,0,0,0,6.0
M0136,TSI,INT,81,0,0,0,0,7.2
M0136,MAR,INT,67,0,0,0,0,8.8
M0137,RON2,FLU,70,0,0,0,0,7.1
M0137,VEI,FLU,62,0,0,0,0,6.8
M0137,DUD,FLU,36,0,0,1,0,9.5
M0137,HUL,BOT,16,0,2,0,0,8.8
M0137,GAB1,BOT,34,0,0,1,0,6.4
M0137,ARR,BOT,68,0,0,0,0,8.2
M0138,RCA,PAL,9,0,0,0,0,6.4
M0138,RIV,PAL,30,0,0,0,0,6.4
M0138,CAF,PAL,5,0,0,0,0,8.0
M0138,CAL,ATH,47,0,0,0,0,7.3
M0138,EVE,ATH,61,0,0,0,0,8.9
M0138,PED,ATH,74,0,0,0,0,6.7
M0139,ROD,SPF,82,0,0,0,0,9.8
M0139,VIN,SPF,7,0,0,1,0,9.3
M0139,NEY,SPF,4,1,0,0,0,6.3
M0140,EVE,ATH,11,2,0,0,0,9.7
M0140,CAL,ATH,37,0,0,0,0,9.1
M0140,PED,ATH,74,1,0,0,0,5.8
M0140,BEB,SAN,23,0,0,0,0,9.7
M0140,SOC,SAN,71,0,0,0,0,6.8
M0140,KAK,SAN,63,0,0,0,0,9.8
M0141,RIC,CRU,64,0,0,0,0,8.6
M0141,ANT,CRU,10,2,0,0,0,8.8
M0141,RAF,CRU,32,0,0,0,0,7.4
M0141,FAB,VAS,10,0,0,0,1,9.9
M0141,DAN,VAS,9,0,0,0,1,8.9
M0141,FRE,VAS,9,0,0,0,0,6.1
M0142,ROD,SPF,71,1,0,0,1,8.5
M0142,VIN,SPF,50,0,0,1,0,6.7
M0142,NEY,SPF,71,0,0,0,0,7.9
M0142,RIC,CRU,63,0,0,0,0,5.8
M0142,RAF,CRU,80,0,0,0,0,7.3
M0142,ANT,CRU,77,1,0,0,0,10.0
M0143,GAR,FLA,10,0,0,0,0,9.6
M0143,PEL,FLA,84,2,0,0,0,9.4
M0143,ZIC,FLA,3,0,0,0,0,8.9
M0143,CAS,GRE,89,0,0,0,0,8.6
M0143,ALI,GRE,35,1,0,0,0,6.8
M0143,EDE,GRE,75,0,0,0,0,7.4
M0144,ARR,BOT,49,0,0,0,0,6.9
M0144,GAB1,BOT,44,0,0,0,0,9.7
M0144,HUL,BOT,47,0,0,1,0,9.1
M0144,GAB,CAM,45,0,0,0,0,8.0
M0144,BRU,CAM,79,0,0,0,0,8.8
M0144,LUC,CAM,70,0,1,0,0,8.9
M0145,VEI,FLU,66,2,0,0,0,6.4
M0145,RON2,FLU,39,0,0,0,0,8.1
M0145,DUD,FLU,34,0,0,1,0,9.8
M0145,PED,ATH,41,0,0,0,0,6.6
M0145,EVE,ATH,77,0,0,0,0,6.7
M0145,CAL,ATH,6,0,0,1,0,6.3
M0146,HUL,BOT,9,0,0,0,0,9.2
M0146,GAB1,BOT,66,1,0,0,0,8.4
M0146,ARR,BOT,30,0,0,0,0,7.1
M0146,SOC,SAN,65,0,0,0,0,7.7
M0146,KAK,SAN,64,0,2,0,0,8.1
M0146,BEB,SAN,26,0,0,0,0,6.0
M0147,NAC,BAH,88,1,0,0,0,9.6
M0147,RON2,FLU,45,0,0,1,0,7.0
M0147,DUD,FLU,51,0,0,0,0,7.2
M0147,VEI,FLU,27,0,0,0,0,8.6
M0148,SOC,SAN,60,2,0,0,0,5.7
M0148,BEB,SAN,81,0,0,0,0,8.4
M0148,KAK,SAN,62,0,0,0,0,6.5
M0149,BEB,SAN,79,0,0,0,0,9.8
M0149,SOC,SAN,16,0,2,0,0,5.9
M0149,KAK,SAN,65,0,0,0,0,9.6
M0149,NAC,BAH,43,0,0,0,0,9.0
M0151,PEL,FLA,88,0,0,0,0,8.1
M0151,GAR,FLA,65,0,0,0,0,5.7
M0151,ZIC,FLA,12,0,0,0,0,9.3
M0152,KAK,SAN,12,0,0,0,0,9.9
M0152,BEB,SAN,38,0,0,0,0,8.0
M0152,SOC,SAN,48,0,0,1,0,5.7
M0152,LUC,CAM,75,0,2,0,0,5.8
M0152,GAB,CAM,76,0,0,0,0,5.5
M0152,BRU,CAM,89,0,0,0,0,6.4
M0153,MIL,INT,65,0,0,0,0,8.9
M0153,MAR,INT,57,0,0,0,0,8.0
M0153,TSI,INT,72,0,2,0,0,6.9
M0153,BRU,CAM,40,0,0,0,0,6.8
M0153,LUC,CAM,20,0,0,0,0,7.0
M0153,GAB,CAM,87,0,0,0,0,5.7
M0154,MAR,INT,34,0,0,0,0,6.9
M0154,MIL,INT,20,0,0,1,0,7.2
M0154,TSI,INT,27,0,0,0,0,7.6
M0154,PED,ATH,41,0,0,0,0,7.6
M0154,CAL,ATH,43,0,0,0,0,9.4
M0154,EVE,ATH,68,0,1,0,0,6.5
M0155,GAB,CAM,47,0,0,0,0,6.6
M0155,LUC,CAM,34,0,0,0,0,9.3
M0155,BRU,CAM,83,0,0,0,0,6.7
M0156,RON,COR,59,0,0,1,0,6.5
M0156,RDG,COR,41,0,0,0,0,6.2
M0156,ROM,COR,61,0,0,0,0,8.4
M0156,NAC,BAH,26,0,0,0,0,7.2
M0157,RON,COR,6,0,0,0,0,9.3
M0157,RDG,COR,7,1,0,1,0,7.5
M0157,ROM,COR,14,0,0,0,0,6.5
M0158,EVE,ATH,20,0,0,0,0,8.9
M0158,CAL,ATH,26,0,0,0,0,8.7
M0158,PED,ATH,68,1,0,0,0,5.6
M0158,BEB,SAN,32,0,0,0,0,6.6
M0158,KAK,SAN,31,0,0,0,0,9.1
M0158,SOC,SAN,60,0,0,0,0,8.1
M0159,LUC,CAM,76,0,0,0,0,6.2
M0159,BRU,CAM,23,0,0,0,0,8.7
M0159,GAB,CAM,80,0,0,0,0,9.4
M0160,KAK,SAN,41,0,0,1,0,8.7
M0160,BEB,SAN,35,0,0,0,0,8.7
M0160,SOC,SAN,36,0,1,0,0,7.9
M0160,RDG,COR,35,0,0,0,1,6.0
M0160,ROM,COR,84,0,0,0,0,9.9
M0160,RON,COR,12,0,0,0,0,7.4
M0161,CAF,PAL,86,0,0,0,0,8.0
M0161,RIV,PAL,49,0,0,1,0,6.2
M0161,RCA,PAL,54,0,0,0,0,6.8
M0162,NAC,BAH,30,0,0,0,0,9.6
M0162,ZIC,FLA,12,0,0,0,0,7.0
M0162,GAR,FLA,12,0,0,0,0,6.5
M0162,PEL,FLA,40,0,0,1,0,9.5
M0163,RIV,PAL,48,0,0,0,0,7.0
M0163,RCA,PAL,50,0,2,0,0,5.8
M0163,CAF,PAL,25,0,0,0,0,7.2
M0163,RON2,FLU,60,0,0,0,0,7.2
M0163,DUD,FLU,39,0,0,0,0,9.3
M0163,VEI,FLU,10,0,1,0,0,9.6
M0164,SOC,SAN,35,1,0,0,0,9.1
M0164,KAK,SAN,52,0,0,0,0,8.0
M0164,BEB,SAN,78,0,0,0,0,9.5
M0164,RIV,PAL,86,1,0,1,0,7.7
M0164,RCA,PAL,20,0,0,0,0,6.5
M0164,CAF,PAL,20,1,0,0,0,9.5
M0165,EVE,ATH,37,0,0,0,0,7.3
M0165,PED,ATH,16,0,0,0,0,8.0
M0165,CAL,ATH,9,0,0,0,0,7.8
M0166,GAR,FLA,71,0,0,0,0,9.9
M0166,PEL,FLA,31,0,0,0,0,6.1
M0166,ZIC,FLA,75,0,0,0,0,7.0
M0166,RIV,PAL,19,0,0,0,0,5.6
M0166,RCA,PAL,2,0,0,0,0,9.5
M0166,CAF,PAL,10,0,0,0,0,8.5
M0167,GAR,FLA,65,0,0,1,0,7.7
M0167,PEL,FLA,46,0,1,0,0,8.2
M0167,ZIC,FLA,50,1,0,0,0,9.2
M0167,CAF,PAL,83,2,0,0,0,8.5
M0167,RCA,PAL,23,0,0,0,0,7.3
M0167,RIV,PAL,86,0,0,0,0,6.3
M0168,CAS,GRE,56,0,1,0,0,8.9
M0168,EDE,GRE,71,0,0,0,0,9.4
M0168,ALI,GRE,42,1,0,0,0,8.1
M0169,RON2,FLU,31,0,0,0,0,9.5
M0169,VEI,FLU,74,0,0,0,0,7.7
M0169,DUD,FLU,62,0,0,1,0,9.8
M0169,RCA,PAL,26,0,0,0,0,5.9
M0169,CAF,PAL,36,0,0,0,0,8.8
M0169,RIV,PAL,64,0,0,0,0,6.1
M0170,CAS,GRE,39,0,0,0,0,6.0
M0170,ALI,GRE,37,0,0,0,0,6.8
M0170,EDE,GRE,10,0,0,0,0,7.1
M0170,ANT,CRU,51,0,0,0,0,9.1
M0170,RAF,CRU,13,0,1,0,0,7.3
M0170,RIC,CRU,71,0,0,1,0,8.1
M0172,FAB,VAS,13,0,0,0,0,7.5
M0172,DAN,VAS,19,0,0,0,0,7.4
M0172,FRE,VAS,82,1,0,0,0,8.2
M0172,ALI,GRE,23,0,0,0,0,7.1
M0172,EDE,GRE,45,0,0,0,0,7.3
M0172,CAS,GRE,82,0,0,0,0,7.0
M0174,RIV,PAL,74,0,0,0,0,7.0
M0174,CAF,PAL,49,2,1,0,0,9.5
M0174,RCA,PAL,52,2,0,1,0,8.3
M0174,ROM,COR,65,0,0,0,0,9.3
M0174,RDG,COR,25,0,0,0,0,6.4
M0174,RON,COR,88,1,0,0,0,9.6
M0175,VEI,FLU,58,0,0,0,0,7.9
M0175,DUD,FLU,25,2,0,0,0,5.9
M0175,RON2,FLU,33,0,0,0,0,9.9
M0175,ANT,CRU,85,2,0,0,0,9.8
M0175,RIC,CRU,22,0,0,1,0,7.7
M0175,RAF,CRU,23,0,0,0,0,5.5
M0176,MIL,INT,19,0,1,0,0,6.1
M0176,TSI,INT,34,0,0,0,0,6.7
M0176,MAR,INT,43,0,0,0,0,9.2
M0176,BRU,CAM,70,0,0,0,0,6.3
M0176,GAB,CAM,52,0,0,1,0,6.2
M0176,LUC,CAM,53,0,0,0,0,9.4
M0177,ANT,CRU,71,0,0,0,0,7.5
M0177,RAF,CRU,18,1,0,0,0,8.9
M0177,RIC,CRU,72,0,0,0,0,6.5
M0178,TSI,INT,64,0,0,0,0,8.0
M0178,MAR,INT,45,0,0,0,0,8.9
M0178,MIL,INT,10,2,0,0,0,9.4
M0179,LUC,CAM,81,0,0,0,0,7.4
M0179,BRU,CAM,45,0,0,0,0,8.8
M0179,GAB,CAM,43,0,2,0,0,9.5
M0180,ANT,CRU,65,0,0,0,0,6.4
M0180,RIC,CRU,56,0,0,0,0,7.3
M0180,RAF,CRU,24,0,0,0,0,6.9
M0181,MAR,INT,46,2,0,0,0,6.1
M0181,MIL,INT,40,0,0,0,0,8.8
M0181,TSI,INT,64,1,0,0,0,8.5
M0181,EVE,ATH,79,2,0,0,0,7.2
M0181,PED,ATH,88,0,0,0,0,8.7
M0181,CAL,ATH,65,0,0,0,0,9.0
M0182,NAC,BAH,17,0,0,0,0,9.4
M0183,VIN,SPF,35,0,0,0,0,8.8
M0183,ROD,SPF,48,0,0,0,0,6.0
M0183,NEY,SPF,86,0,0,0,0,6.4
M0183,RDG,COR,52,0,2,0,0,7.2
M0183,ROM,COR,89,0,0,0,0,9.1
M0183,RON,COR,68,0,0,0,0,9.7
M0184,RON,COR,47,0,0,0,0,5.6
M0184,RDG,COR,74,0,0,0,0,8.8
M0184,ROM,COR,14,0,0,0,0,7.4
M0184,FAB,VAS,79,0,0,1,0,8.1
M0184,DAN,VAS,38,0,0,0,0,8.5
M0184,FRE,VAS,49,0,0,0,0,9.2
M0185,ZIC,FLA,21,0,0,0,0,8.8
M0185,PEL,FLA,10,0,0,0,0,8.4
M0185,GAR,FLA,70,0,0,1,0,7.8
M0186,MIL,INT,13,0,0,0,0,6.4
M0186,TSI,INT,82,0,0,0,0,6.2
M0186,MAR,INT,68,0,0,0,0,6.0
M0186,SOC,SAN,51,0,1,1,0,7.1
M0186,BEB,SAN,69,0,1,0,0,6.2
M0186,KAK,SAN,68,0,0,0,0,10.0
M0187,EVE,ATH,38,0,0,0,0,9.3
M0187,PED,ATH,46,2,0,0,0,8.1
M0187,CAL,ATH,89,0,0,0,0,8.0
M0189,FAB,VAS,86,0,0,0,0,7.7
M0189,DAN,VAS,84,0,0,0,1,7.1
M0189,FRE,VAS,43,2,0,0,0,7.9
M0189,ARR,BOT,63,2,0,0,0,8.0
M0189,HUL,BOT,54,0,0,0,0,8.2
M0189,GAB1,BOT,48,0,0,0,0,6.5
M0190,RIV,PAL,13,0,0,0,0,7.3
M0190,CAF,PAL,68,0,0,1,0,6.0
M0190,RCA,PAL,85,1,0,0,0,7.5
M0191,GAB1,BOT,26,1,1,0,0,9.8
M0191,HUL,BOT,14,0,0,0,1,8.2
M0191,ARR,BOT,37,0,0,0,0,7.2
M0191,CAL,ATH,7,0,0,0,0,7.3
M0191,EVE,ATH,33,0,0,0,0,6.5
M0191,PED,ATH,45,0,0,0,0,5.7
M0192,ROD,SPF,81,0,0,0,0,9.9
M0192,NEY,SPF,54,0,0,0,0,8.0
M0192,VIN,SPF,90,0,0,0,0,9.9
M0192,DAN,VAS,84,0,0,0,1,7.3
M0192,FRE,VAS,13,0,0,0,0,8.7
M0192,FAB,VAS,83,0,0,0,0,8.2
M0193,ROD,SPF,14,1,0,0,0,8.8
M0193,NEY,SPF,33,0,2,0,0,7.7
M0193,VIN,SPF,80,0,0,0,0,6.1
M0193,CAL,ATH,1,0,0,0,0,7.5
M0193,EVE,ATH,4,0,0,0,0,8.4
M0193,PED,ATH,1,0,0,0,0,7.1
M0194,RIC,CRU,70,2,0,0,0,6.8
M0194,ANT,CRU,12,0,0,0,0,7.6
M0194,RAF,CRU,13,0,1,0,0,7.8
M0195,RIC,CRU,29,0,0,0,0,9.2
M0195,RAF,CRU,72,0,0,0,0,7.6
M0195,ANT,CRU,78,0,0,0,0,9.8
M0195,NAC,BAH,57,0,0,0,0,9.6
M0196,CAL,ATH,25,0,0,0,0,7.6
M0196,PED,ATH,79,0,0,0,0,6.8
M0196,EVE,ATH,87,0,0,0,0,8.9
M0196,NAC,BAH,76,0,0,0,0,5.8
M0197,RON2,FLU,45,0,0,0,0,7.3
M0197,VEI,FLU,32,0,0,0,1,8.8
M0197,DUD,FLU,23,0,1,0,0,7.7
M0197,TSI,INT,24,0,0,0,0,5.8
M0197,MAR,INT,7,0,0,0,0,6.5
M0197,MIL,INT,81,0,2,0,0,8.5
M0198,ZIC,FLA,15,0,0,0,0,6.1
M0198,PEL,FLA,61,0,0,0,0,8.3
M0198,GAR,FLA,25,0,0,0,0,6.8
M0199,FAB,VAS,47,0,0,1,0,7.9
M0199,DAN,VAS,57,0,2,0,0,9.8
M0199,FRE,VAS,53,0,0,0,0,6.2
M0199,PEL,FLA,36,0,0,0,0,6.1
M0199,ZIC,FLA,61,0,0,0,0,9.6
M0199,GAR,FLA,21,0,2,0,0,6.7
M0200,MIL,INT,59,0,2,0,0,8.7
M0200,MAR,INT,6,0,0,0,0,8.1
M0200,TSI,INT,65,0,0,0,0,9.4
M0200,RDG,COR,38,0,0,0,0,9.3
M0200,RON,COR,85,0,0,0,0,7.6
M0200,ROM,COR,30,0,0,0,0,6.7
M0201,ZIC,FLA,51,0,0,0,0,6.2
M0201,PEL,FLA,82,0,1,0,0,6.6
M0201,GAR,FLA,49,2,0,0,0,6.2
M0202,PED,ATH,47,0,0,0,1,8.6
M0202,EVE,ATH,4,0,0,0,0,9.8
M0202,CAL,ATH,48,0,0,0,0,8.5
M0202,DAN,VAS,40,0,0,0,0,9.5
M0202,FRE,VAS,34,0,0,0,0,5.9
M0202,FAB,VAS,75,0,1,0,0,6.7
M0203,DAN,VAS,34,0,2,0,0,6.9
M0203,FAB,VAS,4,1,0,0,0,9.7
M0203,FRE,VAS,42,0,0,0,0,8.8
M0204,ROM,COR,74,0,0,0,0,6.8
M0204,RDG,COR,78,0,0,0,0,5.7
M0204,RON,COR,59,0,0,0,0,9.3
M0204,MAR,INT,47,2,0,0,0,8.2
M0204,TSI,INT,27,0,0,0,0,5.6
M0204,MIL,INT,41,0,0,0,0,5.9
M0205,PED,ATH,24,0,2,0,0,8.2
M0205,EVE,ATH,33,0,0,0,0,6.5
M0205,CAL,ATH,75,0,0,0,0,7.8
M0206,RIC,CRU,46,0,0,0,0,6.6
M0206,ANT,CRU,41,1,0,0,0,6.5
M0206,RAF,CRU,21,0,0,0,0,7.6
M0206,RIV,PAL,75,0,0,0,0,8.0
M0206,CAF,PAL,1,0,0,0,1,7.6
M0206,RCA,PAL,35,0,0,1,0,7.8
M0207,RAF,CRU,74,0,0,0,0,7.8
M0207,ANT,CRU,53,0,0,1,0,7.2
M0207,RIC,CRU,9,0,0,1,0,5.6
M0207,CAL,ATH,29,0,0,1,0,7.7
M0207,PED,ATH,74,0,0,0,0,6.3
M0207,EVE,ATH,6,0,1,0,0,6.6
M0208,CAF,PAL,82,0,0,0,0,7.9
M0208,RCA,PAL,19,2,0,0,0,8.9
M0208,RIV,PAL,80,0,0,0,0,9.1
M0209,NEY,SPF,41,0,0,0,0,6.5
M0209,ROD,SPF,32,0,0,0,1,6.7
M0209,VIN,SPF,85,0,0,0,0,6.2
M0209,RIV,PAL,71,0,0,1,0,7.4
M0209,RCA,PAL,15,2,0,1,0,7.6
M0209,CAF,PAL,10,0,0,0,0,8.5
M0210,PEL,FLA,61,0,0,0,0,9.3
M0210,ZIC,FLA,17,0,0,0,0,8.9
M0210,GAR,FLA,86,0,0,0,0,6.2
M0211,RDG,COR,69,0,1,1,0,7.5
M0211,RON,COR,64,0,0,0,0,9.8
M0211,ROM,COR,77,2,0,0,0,7.3
M0212,DUD,FLU,48,0,0,0,0,6.2
M0212,RON2,FLU,76,0,0,0,0,8.4
M0212,VEI,FLU,14,0,0,0,0,6.9
M0212,NEY,SPF,30,0,0,0,0,9.8
M0212,VIN,SPF,87,0,0,0,1,8.0
M0212,ROD,SPF,14,0,0,0,0,8.2
M0213,ROM,COR,50,0,0,0,0,7.5
M0213,RDG,COR,29,0,0,1,0,9.5
M0213,RON,COR,26,2,2,0,0,8.7
M0214,LUC,CAM,71,0,0,0,0,9.2
M0214,BRU,CAM,36,0,2,1,0,6.9
M0214,GAB,CAM,60,0,0,0,0,5.7
M0215,NAC,BAH,28,0,0,0,0,6.8
M0216,MIL,INT,7,0,0,0,0,5.9
M0216,TSI,INT,90,0,0,0,0,6.6
M0216,MAR,INT,84,0,0,0,0,7.9
M0216,RDG,COR,24,0,0,0,0,8.7
M0216,ROM,COR,68,0,0,0,0,7.6
M0216,RON,COR,75,0,0,0,0,6.2
M0217,HUL,BOT,23,0,0,0,0,6.8
M0217,GAB1,BOT,45,0,0,0,0,9.1
M0217,ARR,BOT,40,0,2,0,0,7.0
M0217,FAB,VAS,59,0,0,0,0,7.7
M0217,FRE,VAS,16,0,0,0,0,9.7
M0217,DAN,VAS,18,0,0,0,0,6.4
M0218,GAB,CAM,8,0,0,0,0,8.8
M0218,BRU,CAM,75,0,0,0,0,6.5
M0218,LUC,CAM,44,0,0,0,0,6.2
M0219,FAB,VAS,17,0,0,0,0,5.8
M0219,FRE,VAS,71,0,0,0,0,8.4
M0219,DAN,VAS,36,0,0,0,0,5.6
M0220,FRE,VAS,5,0,0,0,0,8.4
M0220,DAN,VAS,9,0,1,0,0,8.5
M0220,FAB,VAS,88,0,0,0,1,9.6
M0222,RDG,COR,31,2,0,0,0,7.9
M0222,ROM,COR,11,0,0,0,0,7.9
M0222,RON,COR,42,0,0,0,0,6.5
M0222,RIV,PAL,5,0,2,0,0,5.8
M0222,RCA,PAL,79,0,2,0,0,9.4
M0222,CAF,PAL,60,0,0,0,0,8.1
M0223,SOC,SAN,47,0,0,0,0,8.7
M0223,BEB,SAN,26,0,0,0,0,8.5
M0223,KAK,SAN,21,0,0,0,0,9.4
M0224,VEI,FLU,28,0,0,0,0,8.5
M0224,DUD,FLU,74,0,0,0,0,8.8
M0224,RON2,FLU,63,0,0,0,0,6.2
M0224,RDG,COR,21,0,0,0,0,8.7
M0224,ROM,COR,45,2,0,0,0,6.0
M0224,RON,COR,71,0,1,0,0,6.3
M0225,HUL,BOT,38,0,0,0,0,8.6
M0225,GAB1,BOT,83,2,0,0,0,7.9
M0225,ARR,BOT,71,1,0,0,0,6.9
M0226,DUD,FLU,63,0,0,0,0,9.6
M0226,VEI,FLU,47,0,0,0,0,9.5
M0226,RON2,FLU,12,0,0,0,0,6.1
M0226,RIC,CRU,46,0,0,0,0,8.8
M0226,ANT,CRU,86,0,0,0,0,6.3
M0226,RAF,CRU,50,0,0,0,0,8.9
M0227,RON,COR,35,0,0,0,0,9.8
M0227,ROM,COR,55,0,0,0,0,8.4
M0227,RDG,COR,79,0,0,0,0,9.6
M0228,EDE,GRE,32,2,0,0,0,6.6
M0228,ALI,GRE,29,0,0,0,0,7.2
M0228,CAS,GRE,42,0,0,0,0,7.9
M0228,PEL,FLA,17,0,0,1,0,5.8
M0228,ZIC,FLA,22,0,0,0,0,8.2
M0228,GAR,FLA,79,0,0,0,0,5.7
M0229,ROM,COR,15,1,0,0,0,7.1
M0229,RON,COR,89,0,0,0,0,9.6
M0229,RDG,COR,42,0,0,0,0,7.2
M0230,BEB,SAN,9,0,0,0,0,7.0
M0230,SOC,SAN,31,2,0,1,0,7.9
M0230,KAK,SAN,69,0,0,0,0,9.2
M0233,HUL,BOT,83,0,0,0,0,9.3
M0233,ARR,BOT,86,0,0,0,0,9.2
M0233,GAB1,BOT,25,0,0,0,0,9.2
M0233,LUC,CAM,47,0,0,0,0,7.2
M0233,BRU,CAM,78,0,0,1,0,6.5
M0233,GAB,CAM,43,2,0,0,0,7.7
M0234,RCA,PAL,23,2,0,0,0,6.0
M0234,RIV,PAL,77,0,0,1,0,9.9
M0234,CAF,PAL,62,0,0,0,0,6.4
M0234,PED,ATH,87,0,0,0,0,7.1
M0234,CAL,ATH,67,0,0,0,0,8.6
M0234,EVE,ATH,48,0,0,0,0,9.0
M0235,NAC,BAH,31,1,0,0,0,7.5
M0235,TSI,INT,36,0,0,0,0,8.8
M0235,MAR,INT,32,0,0,0,0,9.0
M0235,MIL,INT,66,0,0,0,0,6.4
M0236,SOC,SAN,26,0,0,0,0,5.6
M0236,BEB,SAN,73,0,0,0,0,7.8
M0236,KAK,SAN,12,0,0,1,0,5.5
M0237,VIN,SPF,31,1,0,0,0,7.0
M0237,ROD,SPF,75,0,0,0,0,7.5
M0237,NEY,SPF,49,0,2,0,0,7.6
M0238,RON,COR,64,0,0,0,0,5.8
M0238,RDG,COR,34,2,0,0,0,6.4
M0238,ROM,COR,41,0,0,0,0,6.7
M0239,CAF,PAL,80,0,0,0,0,7.9
M0239,RIV,PAL,75,0,0,0,0,8.2
M0239,RCA,PAL,78,0,0,0,0,6.6
M0240,NAC,BAH,78,0,0,0,0,9.0
M0240,FAB,VAS,89,0,0,0,0,7.5
M0240,FRE,VAS,28,0,0,0,0,8.7
M0240,DAN,VAS,10,2,0,0,0,5.9
M0241,EDE,GRE,17,0,0,0,0,9.7
M0241,ALI,GRE,79,1,0,0,0,6.6
M0241,CAS,GRE,14,0,0,0,1,8.6
M0243,PEL,FLA,43,0,0,0,0,7.4
M0243,GAR,FLA,41,0,0,1,0,7.2
M0243,ZIC,FLA,43,0,0,0,0,5.5
M0243,LUC,CAM,19,0,0,0,0,6.9
M0243,BRU,CAM,45,0,0,0,0,7.3
M0243,GAB,CAM,31,0,0,0,0,9.8
M0245,RCA,PAL,23,0,0,0,0,6.6
M0245,CAF,PAL,90,0,0,0,0,6.7
M0245,RIV,PAL,5,0,0,0,0,7.9
M0246,VEI,FLU,67,0,0,0,0,7.7
M0246,RON2,FLU,48,2,0,0,0,5.8
M0246,DUD,FLU,65,0,2,0,0,9.3
M0246,ANT,CRU,86,0,0,0,0,6.9
M0246,RIC,CRU,24,0,0,1,0,6.9
M0246,RAF,CRU,54,2,0,0,0,5.6
M0247,ROD,SPF,47,0,0,0,0,6.7
M0247,NEY,SPF,76,1,0,0,0,8.3
M0247,VIN,SPF,76,0,0,0,0,5.7
M0247,MIL,INT,72,0,0,0,0,6.0
M0247,MAR,INT,3,0,0,0,0,6.3
M0247,TSI,INT,36,0,0,0,0,5.8
M0248,VIN,SPF,8,0,0,0,0,6.8
M0248,ROD,SPF,32,0,0,0,0,8.9
M0248,NEY,SPF,56,0,0,0,0,5.9
M0248,DUD,FLU,72,0,0,0,0,7.8
M0248,VEI,FLU,82,0,0,0,0,8.2
M0248,RON2,FLU,46,0,0,0,0,8.0
M0249,NAC,BAH,10,0,0,0,0,9.9
M0250,CAF,PAL,47,0,0,0,0,8.8
M0250,RIV,PAL,36,0,0,0,0,5.6
M0250,RCA,PAL,59,0,1,0,0,7.7
M0250,ZIC,FLA,39,0,0,0,0,8.3
M0250,GAR,FLA,80,1,0,1,0,6.2
M0250,PEL,FLA,16,1,0,0,0,6.5
M0251,ROD,SPF,46,0,0,0,0,7.6
M0251,NEY,SPF,64,1,0,0,1,9.9
M0251,VIN,SPF,53,0,0,0,0,7.7
M0252,ARR,BOT,15,0,0,1,0,6.0
M0252,HUL,BOT,23,2,0,0,0,7.6
M0252,GAB1,BOT,10,0,0,1,0,9.5
M0253,PED,ATH,56,0,0,1,0,8.0
M0253,EVE,ATH,58,0,2,0,0,8.8
M0253,CAL,ATH,27,0,0,0,0,7.8
M0253,RON2,FLU,36,0,2,0,1,7.5
M0253,VEI,FLU,74,0,0,0,0,8.7
M0253,DUD,FLU,8,1,0,0,0,5.6
M0254,RCA,PAL,2,0,0,0,0,9.6
M0254,RIV,PAL,8,0,0,0,0,7.7
M0254,CAF,PAL,67,0,0,1,0,6.3
M0254,ZIC,FLA,9,1,0,0,0,9.5
M0254,GAR,FLA,85,0,0,0,0,6.1
M0254,PEL,FLA,86,1,0,0,0,8.7
M0255,NEY,SPF,25,0,0,0,0,7.6
M0255,ROD,SPF,36,0,0,0,0,8.9
M0255,VIN,SPF,67,1,0,0,0,9.1
M0255,NAC,BAH,18,0,0,0,0,8.6
M0256,GAR,FLA,67,0,0,0,0,6.3
M0256,PEL,FLA,58,0,0,0,0,9.6
M0256,ZIC,FLA,61,0,0,0,0,8.2
M0256,FRE,VAS,59,0,0,0,0,6.2
M0256,DAN,VAS,47,0,0,0,0,7.7
M0256,FAB,VAS,46,0,0,0,0,9.5
M0257,FRE,VAS,88,0,0,0,0,7.4
M0257,FAB,VAS,26,0,2,0,0,8.1
M0257,DAN,VAS,65,1,0,0,0,6.0
M0257,MIL,INT,90,0,0,0,0,7.4
M0257,MAR,INT,73,0,0,0,0,6.5
M0257,TSI,INT,54,0,0,0,0,8.8
M0258,DAN,VAS,36,0,0,0,0,9.8
M0258,FAB,VAS,6,0,0,0,0,8.8
M0258,FRE,VAS,12,0,0,0,0,9.5
M0259,FRE,VAS,14,2,1,0,0,5.8
M0259,FAB,VAS,38,0,0,0,0,7.5
M0259,DAN,VAS,53,2,0,0,0,9.4
M0260,GAR,FLA,13,1,0,0,0,6.2
M0260,PEL,FLA,22,0,0,0,0,6.8
M0260,ZIC,FLA,4,0,0,0,0,6.1
M0260,RON,COR,85,0,0,1,0,6.3
M0260,RDG,COR,83,0,0,0,0,7.2
M0260,ROM,COR,19,0,2,0,0,9.8
M0262,MAR,INT,54,0,0,0,0,6.2
